"employee_key";"date_key";"ending_balance";"investment_risk_profile"
17;39;43686.0;"Low"
17;40;43276.0;"High"
17;41;43991.0;"Medium"
17;42;44249.0;"High"
17;43;44754.0;"High"
17;44;45670.0;"Low"
17;45;45596.0;"Low"
17;46;45787.0;""
17;47;46516.0;"Medium"
17;48;47079.0;"Low"
17;49;48484.0;"Low"
17;50;50295.0;"Medium"
17;51;49817.0;"Low"
17;52;51598.0;"Low"
17;53;52692.0;"High"
17;54;53002.0;"Medium"
17;55;53903.0;"Medium"
17;56;53951.0;"High"
17;57;55772.0;"High"
17;58;56509.0;"Medium"
17;59;57389.0;"High"
17;60;57922.0;"Medium"
18;1;2725.0;"High"
18;2;4366.0;"Medium"
18;3;5730.0;"High"
18;4;6573.0;"High"
18;5;7564.0;"Medium"
18;6;8256.0;"Medium"
18;7;9336.0;"Medium"
18;8;9761.0;"High"
18;9;11079.0;"Medium"
18;10;12874.0;"Low"
18;11;13477.0;"Medium"
18;12;14093.0;"Medium"
18;13;15637.0;"Low"
18;14;16209.0;"Low"
18;15;17676.0;"High"
18;16;19132.0;"Medium"
18;17;20080.0;"High"
18;18;22061.0;"High"
18;19;22786.0;"High"
18;20;22662.0;"Medium"
18;21;24303.0;"High"
18;22;26136.0;"Medium"
18;23;27566.0;"Medium"
18;24;28639.0;"Medium"
18;25;29292.0;"High"
18;26;29506.0;"High"
18;27;31265.0;"Medium"
18;28;31247.0;"Medium"
18;29;33095.0;"Medium"
18;30;33987.0;"Medium"
18;31;34676.0;"High"
18;32;36132.0;"Medium"
18;33;35953.0;"Medium"
18;34;37293.0;"Medium"
18;35;37930.0;""
18;36;39731.0;"Low"
18;37;41523.0;"Medium"
18;38;42354.0;"Medium"
18;39;43294.0;"Medium"
18;40;43408.0;"Medium"
18;41;43450.0;"Medium"
18;42;45285.0;"Low"
18;43;45063.0;"Low"
18;44;45755.0;"Low"
18;45;45811.0;"Low"
18;46;46585.0;"High"
18;47;46385.0;"Medium"
18;48;48304.0;"High"
18;49;48359.0;"Medium"
18;50;49786.0;"High"
18;51;51496.0;"Low"
18;52;53220.0;"Medium"
18;53;54108.0;"High"
18;54;55226.0;"Medium"
18;55;55378.0;"Low"
18;56;56406.0;""
18;57;56359.0;"Medium"
18;58;56342.0;"High"
18;59;57698.0;"Medium"
18;60;58999.0;"Low"
19;1;3470.0;"High"
19;2;5422.0;"High"
19;3;6663.0;"High"
19;4;8151.0;"Low"
19;5;7664.0;"Low"
19;6;9067.0;""
19;7;9438.0;"Medium"
19;8;10252.0;"Low"
19;9;12185.0;"Low"
19;10;12041.0;"High"
19;11;12860.0;"Medium"
19;12;14071.0;"Low"
19;13;14560.0;"Medium"
19;14;15308.0;"High"
19;15;16325.0;"Low"
19;16;16883.0;""
19;17;18321.0;"Medium"
19;18;19667.0;"Medium"
19;19;21003.0;"Low"
19;20;22603.0;"High"
19;21;23035.0;"Low"
19;22;22563.0;"Low"
19;23;23256.0;"Low"
19;24;22869.0;""
19;25;23285.0;"Low"
19;26;23617.0;"Medium"
19;27;25574.0;"High"
19;28;25642.0;"Medium"
19;29;25172.0;"High"
19;30;24872.0;"High"
19;31;26451.0;"Low"
19;32;28303.0;"Medium"
19;33;28987.0;"Low"
19;34;29585.0;"Low"
19;35;29711.0;"Medium"
19;36;29262.0;"High"
19;37;30278.0;"Low"
19;38;31175.0;"Low"
19;39;30738.0;"High"
19;40;32501.0;""
19;41;33333.0;"Medium"
19;42;34106.0;"Medium"
19;43;35418.0;"Medium"
19;44;35592.0;"Medium"
19;45;35843.0;"Low"
19;46;36966.0;"High"
19;47;37439.0;"High"
19;48;38193.0;"Medium"
19;49;38635.0;"Medium"
19;50;39260.0;"Low"
19;51;40400.0;"High"
19;52;41242.0;"High"
19;53;42924.0;"Low"
19;54;44898.0;"High"
19;55;45419.0;"Low"
19;56;46685.0;"Medium"
19;57;47065.0;"Medium"
19;58;48877.0;"Medium"
19;59;49284.0;"Low"
19;60;49153.0;"Medium"
20;1;5933.0;"Low"
20;2;7667.0;"Medium"
20;3;7290.0;"High"
20;4;8198.0;"High"
20;5;8446.0;"Medium"
20;6;9710.0;"Low"
20;7;9352.0;"Medium"
20;8;10819.0;"Low"
20;9;10639.0;"Medium"
20;10;11478.0;"Medium"
20;11;12797.0;"Medium"
20;12;14221.0;"Low"
20;13;16195.0;"Medium"
20;14;15873.0;"Medium"
20;15;15640.0;""
20;16;15254.0;"Low"
20;17;16746.0;"Medium"
20;18;16398.0;"High"
20;19;17512.0;"High"
20;20;18588.0;"High"
20;21;18157.0;"High"
20;22;19544.0;"High"
20;23;19219.0;"High"
20;24;20295.0;"Low"
20;25;20391.0;"Low"
20;26;22140.0;"High"
20;27;23987.0;""
20;28;24202.0;"Medium"
20;29;23763.0;"High"
20;30;25529.0;"Medium"
20;31;27462.0;"High"
20;32;27277.0;"High"
20;33;28320.0;"Low"
20;34;29829.0;"Medium"
20;35;31763.0;"Low"
20;36;33664.0;"Medium"
20;37;34601.0;"Medium"
20;38;34460.0;"High"
20;39;34904.0;"Low"
20;40;34771.0;"High"
20;41;36157.0;"Medium"
20;42;35998.0;"Medium"
20;43;36005.0;"Medium"
20;44;37854.0;"High"
20;45;38585.0;""
20;46;38474.0;"High"
20;47;40441.0;"High"
20;48;41421.0;"Medium"
20;49;43396.0;"Medium"
20;50;44184.0;"Low"
20;51;45370.0;"Low"
20;52;47295.0;"Medium"
20;53;48971.0;"Medium"
20;54;50198.0;"High"
20;55;49779.0;"Low"
20;56;51749.0;"Low"
20;57;51615.0;"Medium"
20;58;51451.0;"Low"
20;59;52549.0;"Low"
20;60;54001.0;"Medium"
21;1;9463.0;"Medium"
21;2;9572.0;"Low"
21;3;9502.0;"Medium"
21;4;11310.0;"Low"
21;5;10932.0;"High"
21;6;12619.0;"Medium"
21;7;12461.0;"Low"
21;8;14004.0;"Medium"
21;9;15923.0;"High"
21;10;15879.0;"Medium"
21;11;15970.0;"High"
21;12;17295.0;"Medium"
21;13;18403.0;"High"
21;14;19134.0;"High"
21;15;20751.0;"Medium"
21;16;22390.0;"Low"
21;17;21898.0;"Low"
21;18;22199.0;"Medium"
21;19;21727.0;"High"
21;20;22775.0;"Medium"
21;21;24444.0;"High"
21;22;24567.0;"Low"
21;23;24737.0;"High"
21;24;24402.0;"Low"
21;25;25993.0;"High"
21;26;25522.0;"High"
21;27;25049.0;"Low"
21;28;26332.0;"High"
21;29;26582.0;"Medium"
21;30;26520.0;"Medium"
21;31;26723.0;"High"
21;32;28547.0;"High"
21;33;28102.0;"Low"
21;34;27965.0;""
21;35;27778.0;""
21;36;29394.0;"Medium"
21;37;30427.0;"High"
21;38;31216.0;""
21;39;31057.0;"Low"
21;40;31803.0;"High"
21;41;32799.0;""
21;42;33601.0;"High"
21;43;33697.0;"Low"
21;44;35419.0;"High"
21;45;35403.0;"Medium"
21;46;35908.0;"High"
21;47;36505.0;"High"
21;48;37761.0;"Low"
21;49;37510.0;"High"
21;50;37402.0;"Low"
21;51;37314.0;"Medium"
21;52;38333.0;"High"
21;53;39141.0;"Low"
21;54;40451.0;"Low"
21;55;41082.0;"Low"
21;56;42142.0;"Low"
21;57;42666.0;"Low"
21;58;42243.0;"Low"
21;59;43676.0;"Low"
21;60;43557.0;"Medium"
22;1;5446.0;"High"
22;2;5763.0;"High"
22;3;5846.0;"High"
22;4;5689.0;"High"
22;5;6227.0;"Medium"
22;6;6192.0;"High"
22;7;6534.0;""
22;8;7875.0;"Medium"
22;9;8533.0;"High"
22;10;10023.0;"Medium"
22;11;11496.0;"High"
22;12;12923.0;"Medium"
22;13;13568.0;"Low"
22;14;15447.0;"Low"
22;15;16323.0;"Low"
22;16;15838.0;"Medium"
22;17;15479.0;"Medium"
22;18;16144.0;"Medium"
22;19;16870.0;"Low"
22;20;18851.0;"Low"
22;21;19057.0;"Medium"
22;22;20581.0;"High"
22;23;22244.0;"Low"
22;24;22646.0;"Medium"
22;25;23487.0;"Medium"
22;26;23401.0;"Medium"
22;27;24812.0;"Low"
22;28;25746.0;"Low"
22;29;27421.0;"High"
22;30;27110.0;"High"
22;31;28079.0;"Medium"
22;32;28646.0;"High"
22;33;29038.0;"Medium"
22;34;30375.0;"Low"
22;35;29971.0;"Low"
22;36;31000.0;"Medium"
22;37;30750.0;"Low"
22;38;31777.0;"High"
22;39;33205.0;"High"
22;40;35201.0;"High"
22;41;36174.0;"Medium"
22;42;36979.0;"Low"
22;43;37865.0;"Low"
22;44;38136.0;"Medium"
22;45;39615.0;"High"
22;46;40898.0;"Medium"
22;47;41805.0;"High"
22;48;42813.0;"Medium"
22;49;42707.0;"Low"
22;50;43773.0;"Medium"
22;51;43841.0;"Medium"
22;52;43439.0;"High"
22;53;43615.0;"Low"
22;54;44264.0;"Low"
22;55;43766.0;"Medium"
22;56;43677.0;"Medium"
22;57;43710.0;"Medium"
22;58;44032.0;"Medium"
22;59;45340.0;"Low"
22;60;46725.0;"Medium"
23;1;10085.0;"Medium"
23;2;11775.0;"High"
23;3;12484.0;"High"
23;4;13698.0;"Low"
23;5;14731.0;"High"
23;6;14933.0;"Medium"
23;7;14780.0;"High"
23;8;15354.0;"Low"
23;9;16964.0;"High"
23;10;17411.0;"Medium"
23;11;18021.0;"Medium"
23;12;19544.0;"Medium"
23;13;19902.0;"Medium"
23;14;19629.0;"Low"
23;15;19185.0;"Medium"
23;16;20851.0;"High"
23;17;21500.0;"Medium"
23;18;23280.0;""
23;19;24372.0;""
23;20;23981.0;"Low"
23;21;25470.0;"Low"
23;22;27151.0;"Medium"
23;23;28082.0;"Low"
23;24;28058.0;"Low"
23;25;28523.0;"Medium"
23;26;28087.0;"Medium"
23;27;27864.0;"High"
23;28;28746.0;"High"
23;29;29970.0;"Low"
23;30;31096.0;"Low"
23;31;31653.0;"Medium"
23;32;32724.0;""
23;33;33295.0;"Low"
23;34;33853.0;"Medium"
23;35;35020.0;"High"
23;36;34692.0;"High"
23;37;36511.0;"Medium"
23;38;38261.0;"Low"
23;39;39673.0;"Medium"
23;40;40873.0;"Medium"
23;41;41550.0;"Low"
23;42;42192.0;"High"
23;43;41966.0;"Medium"
23;44;42824.0;"Low"
23;45;44796.0;""
23;46;46638.0;"Medium"
23;47;46162.0;"Medium"
23;48;45920.0;"Medium"
23;49;46863.0;"Medium"
23;50;48040.0;"High"
23;51;47601.0;"High"
23;52;48925.0;"High"
23;53;50242.0;"Medium"
23;54;50117.0;"High"
23;55;51454.0;"High"
23;56;51895.0;"Medium"
23;57;53358.0;"Low"
23;58;54738.0;"Low"
23;59;55825.0;"High"
23;60;56463.0;"Medium"
24;1;2555.0;"Medium"
24;2;2382.0;"Low"
24;3;3781.0;"Medium"
24;4;5353.0;"High"
24;5;6977.0;"High"
24;6;7973.0;"High"
24;7;8369.0;"High"
24;8;9222.0;"Medium"
24;9;11200.0;"Medium"
24;10;10988.0;"Low"
24;11;11180.0;"Low"
24;12;12965.0;"Medium"
24;13;12850.0;"Medium"
24;14;12500.0;"High"
24;15;12651.0;"Medium"
24;16;13056.0;"Medium"
24;17;13037.0;"High"
24;18;14027.0;"Low"
24;19;15275.0;"Medium"
24;20;16277.0;"Low"
24;21;18009.0;"High"
24;22;17696.0;"Medium"
24;23;17627.0;"High"
24;24;18204.0;"Medium"
24;25;18181.0;"Medium"
24;26;19049.0;"High"
24;27;19699.0;"Low"
24;28;20720.0;"High"
24;29;20784.0;"Low"
24;30;20840.0;"Low"
24;31;20669.0;"Medium"
24;32;21733.0;"High"
24;33;23534.0;"Medium"
24;34;24098.0;"Medium"
24;35;25604.0;"Low"
24;36;26415.0;"High"
24;37;26187.0;"Medium"
24;38;27267.0;"High"
24;39;26980.0;"Medium"
24;40;27999.0;"Low"
24;41;27674.0;"High"
24;42;27892.0;"High"
24;43;28326.0;"High"
24;44;29426.0;"Medium"
24;45;31101.0;"Medium"
24;46;31604.0;"Medium"
24;47;33194.0;"Medium"
24;48;33479.0;"Low"
24;49;33564.0;"Medium"
24;50;33404.0;"Medium"
24;51;33460.0;""
24;52;34846.0;"Medium"
24;53;35704.0;"Low"
24;54;37049.0;"Medium"
24;55;38852.0;"Medium"
24;56;39103.0;"High"
24;57;39734.0;"Low"
24;58;41416.0;"Medium"
24;59;42906.0;"Medium"
24;60;42470.0;"Medium"
25;1;7016.0;"Low"
25;2;7630.0;"High"
25;3;9216.0;"Low"
25;4;9637.0;"High"
25;5;11191.0;"High"
25;6;10900.0;"High"
25;7;11117.0;"Medium"
25;8;12017.0;"High"
25;9;12356.0;"Medium"
25;10;12416.0;"Medium"
25;11;12078.0;"Low"
25;12;12237.0;"Low"
25;13;12175.0;"High"
25;14;12575.0;"High"
25;15;13836.0;"Low"
25;16;15719.0;"Medium"
25;17;17617.0;"Low"
25;18;19516.0;"Low"
25;19;19668.0;"Medium"
25;20;20371.0;"High"
25;21;21631.0;"High"
25;22;22604.0;"High"
25;23;23224.0;"Medium"
25;24;24395.0;"Medium"
25;25;25596.0;"High"
25;26;25935.0;"Low"
25;27;26985.0;"Medium"
25;28;26555.0;"Medium"
25;29;26986.0;"High"
25;30;27349.0;"Medium"
25;31;27861.0;"Low"
25;32;28365.0;""
25;33;28726.0;"High"
25;34;29269.0;"Medium"
25;35;30357.0;"Medium"
25;36;31736.0;"Medium"
25;37;31815.0;"Medium"
25;38;32554.0;"Low"
25;39;33714.0;"Low"
25;40;33867.0;"Medium"
25;41;34451.0;"Medium"
25;42;35503.0;"Medium"
25;43;36770.0;"Medium"
25;44;38208.0;"High"
25;45;37985.0;"High"
25;46;38323.0;"High"
25;47;38762.0;"Medium"
25;48;39784.0;"Medium"
25;49;39530.0;"Low"
25;50;40357.0;"High"
25;51;40712.0;"High"
25;52;40816.0;"Medium"
25;53;42794.0;"Medium"
25;54;44121.0;"Medium"
25;55;45833.0;""
25;56;45881.0;"Medium"
25;57;45900.0;"High"
25;58;46066.0;"Medium"
25;59;46047.0;"Low"
25;60;47456.0;"High"
26;1;3713.0;"High"
26;2;5003.0;"High"
26;3;5817.0;"Low"
26;4;6698.0;"Low"
26;5;8055.0;"High"
26;6;8445.0;""
26;7;8640.0;""
26;8;8644.0;""
26;9;8406.0;"Low"
26;10;10164.0;"Low"
26;11;11022.0;"Medium"
26;12;10750.0;"Medium"
26;13;11171.0;"High"
26;14;11045.0;"Low"
26;15;12208.0;"High"
26;16;13251.0;"Medium"
26;17;15111.0;"Medium"
26;18;15109.0;"High"
26;19;15128.0;"High"
26;20;15059.0;"Low"
26;21;14803.0;"Medium"
26;22;16769.0;"Medium"
26;23;16793.0;"High"
26;24;17956.0;"Low"
26;25;18509.0;"Medium"
26;26;19488.0;"High"
26;27;19470.0;"Medium"
26;28;19834.0;"Low"
26;29;20956.0;"Low"
26;30;21670.0;"Medium"
26;31;22374.0;"Medium"
26;32;22154.0;"Medium"
26;33;22313.0;"Low"
26;34;22171.0;"High"
26;35;23853.0;"Medium"
26;36;25086.0;"Low"
26;37;26437.0;"High"
26;38;26722.0;""
26;39;26310.0;"High"
26;40;27363.0;"High"
26;41;28984.0;"High"
26;42;29149.0;""
26;43;29343.0;"Medium"
26;44;30969.0;"Low"
26;45;31494.0;"Medium"
26;46;32603.0;"Medium"
26;47;32147.0;"Low"
26;48;33683.0;"High"
26;49;33203.0;"Low"
26;50;33864.0;"High"
26;51;33672.0;"High"
26;52;33475.0;"Low"
26;53;34823.0;"Low"
26;54;36251.0;"High"
26;55;37509.0;""
26;56;38718.0;""
26;57;38926.0;"Medium"
26;58;40668.0;"High"
26;59;41753.0;"Low"
26;60;42210.0;"Low"
27;1;5437.0;"Medium"
27;2;6041.0;"High"
27;3;7517.0;"Medium"
27;4;7846.0;"Low"
27;5;8403.0;"Medium"
27;6;9350.0;"Low"
27;7;9562.0;"High"
27;8;10268.0;"High"
27;9;10256.0;"High"
27;10;10124.0;"High"
27;11;11498.0;"Medium"
27;12;11516.0;"High"
27;13;12513.0;"Medium"
27;14;14143.0;""
27;15;15451.0;"Low"
27;16;15386.0;"Medium"
27;17;15360.0;"Medium"
27;18;16078.0;"Medium"
27;19;17424.0;"Medium"
27;20;18313.0;"Medium"
27;21;18666.0;""
27;22;20143.0;"Low"
27;23;21465.0;"Low"
27;24;22001.0;"Medium"
27;25;21829.0;"High"
27;26;23470.0;"Medium"
27;27;24949.0;"Medium"
27;28;25933.0;"Medium"
27;29;25729.0;"Medium"
27;30;25352.0;"Low"
27;31;25864.0;"Low"
27;32;26461.0;"Medium"
27;33;27580.0;"High"
27;34;27695.0;"High"
27;35;29099.0;"High"
27;36;29400.0;""
27;37;29212.0;"Medium"
27;38;30960.0;"Low"
27;39;31602.0;"Low"
27;40;33050.0;"Medium"
27;41;34980.0;"High"
27;42;35518.0;"High"
27;43;35771.0;"High"
27;44;35910.0;"Medium"
27;45;37131.0;"Low"
27;46;38485.0;"Medium"
27;47;38221.0;"High"
27;48;38768.0;"High"
27;49;38579.0;"Low"
27;50;38407.0;"Medium"
27;51;38991.0;"Medium"
27;52;40054.0;"High"
27;53;41031.0;"Medium"
27;54;42578.0;"Medium"
27;55;43870.0;"Low"
27;56;45511.0;"Low"
27;57;46058.0;"Low"
27;58;45980.0;"High"
27;59;47436.0;""
27;60;47815.0;"High"
28;1;7900.0;"Low"
28;2;9548.0;"Medium"
28;3;9913.0;"High"
28;4;9879.0;"Medium"
28;5;10458.0;"Medium"
28;6;10898.0;"High"
28;7;10609.0;"Medium"
28;8;10987.0;"Medium"
28;9;12255.0;"High"
28;10;12805.0;"Medium"
28;11;13864.0;"High"
28;12;15560.0;"Medium"
28;13;16118.0;"Medium"
28;14;17218.0;"Low"
28;15;16818.0;"Low"
28;16;18512.0;"Medium"
28;17;20238.0;"Medium"
28;18;21385.0;"Low"
28;19;22247.0;"Low"
28;20;22210.0;"High"
28;21;24049.0;"Low"
28;22;24165.0;"Low"
28;23;23852.0;"Low"
28;24;24848.0;"Medium"
28;25;25532.0;"Low"
28;26;26701.0;"High"
28;27;26201.0;"Low"
28;28;27328.0;"High"
28;29;28941.0;"Medium"
28;30;29400.0;"Medium"
28;31;29496.0;"Medium"
28;32;29359.0;"Low"
28;33;29795.0;"Low"
28;34;31493.0;"Medium"
28;35;32022.0;"Medium"
28;36;32725.0;"Low"
28;37;32888.0;"Low"
28;38;33952.0;"Medium"
28;39;34128.0;"High"
28;40;33811.0;"High"
28;41;34444.0;"Medium"
28;42;34407.0;"High"
28;43;34219.0;"Medium"
28;44;33976.0;"High"
28;45;34761.0;"Medium"
28;46;36483.0;"High"
28;47;37390.0;"High"
28;48;38884.0;""
28;49;40789.0;"Medium"
28;50;42079.0;"High"
28;51;42477.0;"High"
28;52;42674.0;"High"
28;53;44062.0;"Low"
28;54;45044.0;"Medium"
28;55;44646.0;"Medium"
28;56;45740.0;"Low"
28;57;45339.0;"Medium"
28;58;45294.0;"Low"
28;59;47060.0;""
28;60;47664.0;"Medium"
29;1;10369.0;"Medium"
29;2;10783.0;"High"
29;3;11929.0;"Medium"
29;4;11536.0;"Medium"
29;5;13010.0;"High"
29;6;13356.0;"Low"
29;7;13205.0;"Medium"
29;8;13793.0;"Low"
29;9;14188.0;"High"
29;10;15112.0;"High"
29;11;15147.0;"Low"
29;12;16087.0;"High"
29;13;15858.0;"Medium"
29;14;15570.0;"Low"
29;15;15822.0;"Low"
29;16;15787.0;"High"
29;17;15597.0;"Medium"
29;18;15109.0;"Medium"
29;19;14992.0;""
29;20;15817.0;"Medium"
29;21;17268.0;"Medium"
29;22;18367.0;"Medium"
29;23;19901.0;"Medium"
29;24;20853.0;"Medium"
29;25;21483.0;"Medium"
29;26;21735.0;"Medium"
29;27;23204.0;"Low"
29;28;22888.0;"Medium"
29;29;24269.0;"Low"
29;30;24487.0;"Medium"
29;31;26014.0;"Medium"
29;32;25887.0;"High"
29;33;26487.0;"Low"
29;34;25991.0;"High"
29;35;25500.0;"High"
29;36;27465.0;"Medium"
29;37;27377.0;"Low"
29;38;27085.0;"Medium"
29;39;28284.0;"High"
29;40;28793.0;"Medium"
29;41;28929.0;"Medium"
29;42;28673.0;"Medium"
29;43;28498.0;"High"
29;44;29543.0;"Medium"
29;45;31492.0;"Low"
29;46;30999.0;"High"
29;47;32008.0;"Low"
29;48;33104.0;""
29;49;33193.0;""
29;50;34103.0;"High"
29;51;34598.0;"Medium"
29;52;35514.0;"Medium"
29;53;35635.0;"Medium"
29;54;35293.0;"Medium"
29;55;35972.0;"High"
29;56;36641.0;"Low"
29;57;37063.0;"Medium"
29;58;37548.0;"Medium"
29;59;38283.0;"Low"
29;60;39628.0;"High"
30;1;6875.0;"Low"
30;2;8383.0;"High"
30;3;7919.0;"Low"
30;4;7762.0;"Low"
30;5;8750.0;"High"
30;6;10308.0;"Medium"
30;7;10054.0;"Medium"
30;8;10823.0;"Medium"
30;9;10918.0;"Low"
30;10;12236.0;"Medium"
30;11;12629.0;"Medium"
30;12;13038.0;"Medium"
30;13;13208.0;"High"
30;14;13146.0;"Low"
30;15;14240.0;"High"
30;16;15211.0;"Medium"
30;17;17187.0;"Medium"
30;18;17434.0;"Low"
30;19;17355.0;"Low"
30;20;18719.0;"High"
30;21;19253.0;""
30;22;20969.0;"Medium"
30;23;20796.0;"Medium"
30;24;21971.0;"Medium"
30;25;23057.0;"Low"
30;26;22732.0;"Low"
30;27;24197.0;"Medium"
30;28;25531.0;"Medium"
30;29;26097.0;"Medium"
30;30;25952.0;"High"
30;31;27575.0;"Medium"
30;32;27681.0;"High"
30;33;28016.0;"Low"
30;34;29014.0;"Medium"
30;35;29935.0;""
30;36;30547.0;"Medium"
30;37;31081.0;"Low"
30;38;30814.0;"High"
30;39;32389.0;"Medium"
30;40;33499.0;"Medium"
30;41;33650.0;"Low"
30;42;34482.0;"Low"
30;43;34391.0;"Medium"
30;44;35370.0;"Medium"
30;45;35740.0;"Medium"
30;46;37235.0;"High"
30;47;37131.0;""
30;48;38067.0;"Medium"
30;49;39489.0;"Medium"
30;50;39417.0;"High"
30;51;41040.0;""
30;52;42886.0;"High"
30;53;44599.0;"Medium"
30;54;45718.0;"Low"
30;55;46531.0;"High"
30;56;46674.0;"Medium"
30;57;48349.0;"Low"
30;58;47912.0;"Medium"
30;59;49383.0;"Medium"
30;60;51207.0;"High"
31;1;7624.0;"Medium"
31;2;9000.0;"Medium"
31;3;9422.0;"Low"
31;4;10392.0;"High"
31;5;11542.0;"Low"
31;6;12555.0;"Medium"
31;7;12180.0;"High"
31;8;13644.0;"Medium"
31;9;14206.0;"Medium"
31;10;15921.0;"Low"
31;11;16592.0;"Medium"
31;12;16571.0;"Medium"
31;13;17653.0;"Low"
31;14;18963.0;"Low"
31;15;20685.0;"High"
31;16;21247.0;"High"
31;17;21763.0;"Low"
31;18;21721.0;"Medium"
31;19;22043.0;"High"
31;20;22468.0;"Medium"
31;21;22338.0;""
31;22;22044.0;"Medium"
31;23;23024.0;"Medium"
31;24;23458.0;"High"
31;25;23252.0;"Medium"
31;26;24543.0;"High"
31;27;25320.0;"Medium"
31;28;26746.0;"Medium"
31;29;26966.0;"Low"
31;30;28460.0;"Medium"
31;31;28186.0;"Medium"
31;32;28037.0;""
31;33;28740.0;"High"
31;34;28262.0;"Medium"
31;35;28587.0;"Medium"
31;36;28590.0;"Medium"
31;37;29491.0;"Medium"
31;38;31425.0;"Medium"
31;39;31518.0;"Medium"
31;40;33421.0;"Low"
31;41;33554.0;"Low"
31;42;33606.0;"Low"
31;43;34932.0;"High"
31;44;35266.0;"High"
31;45;37168.0;"Medium"
31;46;37730.0;"High"
31;47;39107.0;"High"
31;48;39359.0;"Medium"
31;49;39914.0;"Low"
31;50;41880.0;"Medium"
31;51;43692.0;"Low"
31;52;45084.0;"Medium"
31;53;45487.0;"Medium"
31;54;45340.0;"Low"
31;55;45558.0;"Medium"
31;56;45930.0;"Medium"
31;57;45667.0;"Medium"
31;58;46245.0;"Low"
31;59;47247.0;"High"
31;60;48515.0;"High"
32;1;2570.0;"Medium"
32;2;3070.0;"High"
32;3;2601.0;"High"
32;4;2895.0;"Medium"
32;5;4617.0;""
32;6;5364.0;"Medium"
32;7;6782.0;"Medium"
32;8;8157.0;"Low"
32;9;7681.0;"Medium"
32;10;9434.0;"Low"
32;11;9299.0;"Low"
32;12;9884.0;"Medium"
32;13;10840.0;"Medium"
32;14;10857.0;"Medium"
32;15;10634.0;"Medium"
32;16;12338.0;"Medium"
32;17;12259.0;"Medium"
32;18;12083.0;"Low"
32;19;14022.0;"Medium"
32;20;14067.0;"Medium"
32;21;14244.0;"Medium"
32;22;15173.0;"Low"
32;23;14675.0;"Low"
32;24;14578.0;"Medium"
32;25;15792.0;"High"
32;26;15982.0;""
32;27;16333.0;"Low"
32;28;17362.0;"Low"
32;29;17847.0;"Medium"
32;30;18268.0;"High"
32;31;18686.0;"Medium"
32;32;19118.0;"Low"
32;33;20996.0;"Medium"
32;34;22271.0;"High"
32;35;22586.0;"High"
32;36;22324.0;"High"
32;37;24185.0;"High"
32;38;26086.0;"High"
32;39;26685.0;"High"
32;40;26997.0;"Medium"
32;41;28822.0;"Low"
32;42;30424.0;"Medium"
32;43;30905.0;"High"
32;44;31331.0;"High"
32;45;32961.0;"Medium"
32;46;32581.0;"Medium"
32;47;33955.0;"High"
32;48;33931.0;"Medium"
32;49;33972.0;"Low"
32;50;35429.0;"Medium"
32;51;36158.0;"Medium"
32;52;38016.0;"High"
32;53;39612.0;"Low"
32;54;39762.0;"Medium"
32;55;40405.0;"High"
32;56;41937.0;"Medium"
32;57;42383.0;"High"
32;58;42212.0;"Medium"
32;59;44192.0;"Low"
32;60;45743.0;"Medium"
33;1;2752.0;"High"
33;2;2722.0;"High"
33;3;3943.0;"High"
33;4;3789.0;""
33;5;5308.0;"High"
33;6;5197.0;"High"
33;7;5726.0;"Low"
33;8;7219.0;"Medium"
33;9;7808.0;"High"
33;10;8823.0;"High"
33;11;9312.0;"Low"
33;12;9735.0;"Medium"
33;13;10095.0;"Low"
33;14;11512.0;"High"
33;15;12770.0;"Medium"
33;16;14633.0;"Medium"
33;17;16433.0;"Medium"
33;18;16644.0;"Medium"
33;19;16218.0;"Medium"
33;20;16146.0;"High"
33;21;16800.0;"Medium"
33;22;16582.0;"Low"
33;23;17854.0;"High"
33;24;18712.0;"Medium"
33;25;20422.0;"Low"
33;26;20979.0;"Medium"
33;27;21165.0;"Medium"
33;28;21913.0;"High"
33;29;22347.0;"High"
33;30;24008.0;"Low"
33;31;24504.0;"High"
33;32;24390.0;"Medium"
33;33;25155.0;"Low"
33;34;25509.0;"High"
33;35;26245.0;"Low"
33;36;26063.0;"Medium"
33;37;27503.0;"Medium"
33;38;29137.0;"Medium"
33;39;30335.0;"Low"
33;40;30964.0;"High"
33;41;32658.0;"Medium"
33;42;33018.0;"Medium"
33;43;33155.0;"Low"
33;44;33085.0;"High"
33;45;34983.0;"Medium"
33;46;34992.0;"Medium"
33;47;36475.0;"Low"
33;48;37786.0;"High"
33;49;38604.0;"Medium"
33;50;38613.0;"Low"
33;51;39469.0;"Low"
33;52;39655.0;"Low"
33;53;39328.0;"Medium"
33;54;39276.0;"Medium"
33;55;39881.0;"High"
33;56;39769.0;"Low"
33;57;39730.0;"Medium"
33;58;41557.0;"Medium"
33;59;43186.0;"Low"
33;60;44557.0;"High"
34;1;9097.0;"Medium"
34;2;9188.0;"Medium"
34;3;9323.0;"Low"
34;4;9886.0;"High"
34;5;11644.0;"Medium"
34;6;12908.0;"Low"
34;7;13563.0;"Medium"
34;8;13368.0;"High"
34;9;14641.0;"Low"
34;10;16614.0;"Low"
34;11;16392.0;"Medium"
34;12;17005.0;"Medium"
34;13;18093.0;"High"
34;14;18728.0;"Medium"
34;15;18857.0;"High"
34;16;18668.0;"Low"
34;17;18357.0;"Medium"
