"employee_key";"date_key";"employee_contrib_rate";"employee_contrib_amount";"employer_match_amount";"plan_enrolled_flag"
12;26;6.275;263.12;125.79;"Yes"
12;27;6.275;263.12;125.79;"No"
12;28;6.275;263.12;125.79;"Yes"
12;29;6.275;263.12;125.79;"No"
12;30;6.275;263.12;125.79;"Yes"
12;31;6.275;263.12;125.79;"Yes"
12;32;6.275;263.12;125.79;"No"
12;33;6.275;263.12;125.79;"Yes"
12;34;6.275;263.12;125.79;"Yes"
12;35;6.275;-263.12;125.79;"Yes"
12;36;6.275;-263.12;125.79;"Yes"
12;37;6.275;263.12;125.79;"Yes"
12;38;6.275;263.12;125.79;"Yes"
12;39;6.275;263.12;125.79;"Yes"
12;40;6.275;263.12;125.79;"Yes"
12;41;6.275;-263.12;125.79;"Yes"
12;42;6.275;263.12;125.79;"Yes"
12;43;6.275;-263.12;125.79;"Yes"
12;44;6.275;263.12;125.79;"No"
12;45;6.275;263.12;125.79;"Yes"
12;46;6.275;263.12;125.79;"Yes"
12;47;6.275;263.12;125.79;"Yes"
12;48;6.275;263.12;125.79;"Yes"
12;49;6.275;263.12;125.79;"No"
12;50;6.275;263.12;125.79;"Yes"
12;51;6.275;263.12;125.79;"Yes"
12;52;6.275;263.12;125.79;"No"
12;53;6.275;263.12;125.79;"Yes"
12;54;6.275;263.12;125.79;"Yes"
12;55;6.275;263.12;125.79;"Yes"
12;56;6.275;263.12;125.79;"No"
12;57;6.275;263.12;125.79;"Yes"
12;58;6.275;-263.12;125.79;"Yes"
12;59;6.275;263.12;125.79;"Yes"
12;60;6.275;263.12;125.79;"Yes"
13;1;8.63;251.22;87.33;"Yes"
13;2;8.63;251.22;87.33;"Yes"
13;3;8.63;251.22;87.33;"Yes"
13;4;8.63;-251.22;87.33;"No"
13;5;8.63;251.22;87.33;"Yes"
13;6;8.63;251.22;87.33;"Yes"
13;7;8.63;251.22;87.33;"Yes"
13;8;8.63;-251.22;87.33;"No"
13;9;8.63;251.22;87.33;"Yes"
13;10;8.63;251.22;87.33;"Yes"
13;11;8.63;-251.22;87.33;"Yes"
13;12;8.63;251.22;87.33;"No"
13;13;8.63;251.22;87.33;"Yes"
13;14;8.63;-251.22;87.33;"Yes"
13;15;8.63;251.22;87.33;"No"
13;16;8.63;251.22;87.33;"Yes"
13;17;8.63;251.22;87.33;"Yes"
13;18;8.63;251.22;87.33;"Yes"
13;19;8.63;251.22;87.33;"Yes"
13;20;8.63;251.22;87.33;"No"
13;21;8.63;251.22;87.33;"Yes"
13;22;8.63;251.22;87.33;"Yes"
13;23;8.63;251.22;87.33;"No"
13;24;8.63;251.22;87.33;"Yes"
13;25;8.63;251.22;87.33;"No"
13;26;8.63;251.22;87.33;"Yes"
13;27;8.63;251.22;87.33;"Yes"
13;28;8.63;251.22;87.33;"Yes"
13;29;8.63;251.22;87.33;"Yes"
13;30;8.63;251.22;87.33;"Yes"
13;31;8.63;251.22;87.33;"Yes"
13;32;8.63;251.22;87.33;"Yes"
13;33;8.63;251.22;87.33;"Yes"
13;34;8.63;251.22;87.33;"Yes"
13;35;8.63;251.22;87.33;"Yes"
13;36;8.63;251.22;87.33;"No"
13;37;8.63;251.22;87.33;"Yes"
13;38;8.63;251.22;87.33;"Yes"
13;39;8.63;251.22;87.33;"No"
13;40;8.63;251.22;87.33;"Yes"
13;41;8.63;251.22;87.33;"Yes"
13;42;8.63;251.22;87.33;"Yes"
13;43;8.63;251.22;87.33;"Yes"
13;44;8.63;251.22;87.33;"Yes"
13;45;8.63;251.22;87.33;"Yes"
13;46;8.63;251.22;87.33;"Yes"
13;47;8.63;251.22;87.33;"Yes"
13;48;8.63;251.22;87.33;"Yes"
13;49;8.63;251.22;87.33;"Yes"
13;50;8.63;251.22;87.33;"No"
13;51;8.63;251.22;87.33;"No"
13;52;8.63;251.22;87.33;"No"
13;53;8.63;251.22;87.33;"Yes"
13;54;8.63;251.22;87.33;"Yes"
13;55;8.63;251.22;87.33;"Yes"
13;56;8.63;251.22;87.33;"Yes"
13;57;8.63;251.22;87.33;"Yes"
13;58;8.63;251.22;87.33;"No"
13;59;8.63;251.22;87.33;"Yes"
13;60;8.63;251.22;87.33;"No"
14;1;8.569;228.03;79.83;"Yes"
14;2;8.569;228.03;79.83;"Yes"
14;3;8.569;228.03;79.83;"Yes"
14;4;8.569;228.03;79.83;"Yes"
14;5;8.569;228.03;79.83;"Yes"
14;6;8.569;228.03;79.83;"Yes"
14;7;8.569;228.03;79.83;"Yes"
14;8;8.569;228.03;79.83;"No"
14;9;8.569;228.03;79.83;"Yes"
14;10;8.569;228.03;79.83;"No"
14;11;8.569;228.03;79.83;"Yes"
14;12;8.569;228.03;79.83;"Yes"
14;13;8.569;228.03;79.83;"Yes"
14;14;8.569;228.03;79.83;"Yes"
14;15;8.569;228.03;79.83;"Yes"
14;16;8.569;228.03;79.83;"Yes"
14;17;8.569;228.03;79.83;"No"
14;18;8.569;228.03;79.83;"Yes"
14;19;8.569;228.03;79.83;"Yes"
14;20;8.569;228.03;79.83;"Yes"
14;21;8.569;228.03;79.83;"Yes"
14;22;8.569;-228.03;79.83;"Yes"
14;23;8.569;228.03;79.83;"Yes"
14;24;8.569;228.03;79.83;"Yes"
14;25;8.569;228.03;79.83;"Yes"
14;26;8.569;228.03;79.83;"No"
14;27;8.569;228.03;79.83;"Yes"
14;28;8.569;228.03;79.83;"Yes"
14;29;8.569;228.03;79.83;"Yes"
14;30;8.569;228.03;79.83;"Yes"
14;31;8.569;228.03;79.83;"No"
14;32;8.569;228.03;79.83;"Yes"
14;33;8.569;228.03;79.83;"Yes"
14;34;8.569;228.03;79.83;"Yes"
14;35;8.569;228.03;79.83;"Yes"
14;36;8.569;228.03;79.83;"Yes"
14;37;8.569;228.03;79.83;"Yes"
14;38;8.569;228.03;79.83;"Yes"
14;39;8.569;228.03;79.83;"Yes"
14;40;8.569;228.03;79.83;"Yes"
14;41;8.569;228.03;79.83;"Yes"
14;42;8.569;228.03;79.83;"Yes"
14;43;8.569;228.03;79.83;"Yes"
14;44;8.569;228.03;79.83;"Yes"
14;45;8.569;228.03;79.83;"Yes"
14;46;8.569;-228.03;79.83;"Yes"
14;47;8.569;228.03;79.83;"Yes"
14;48;8.569;228.03;79.83;"Yes"
14;49;8.569;228.03;79.83;"Yes"
14;50;8.569;228.03;79.83;"Yes"
14;51;8.569;228.03;79.83;"No"
14;52;8.569;228.03;79.83;"Yes"
14;53;8.569;228.03;79.83;"Yes"
14;54;8.569;228.03;79.83;"Yes"
14;55;8.569;228.03;79.83;"Yes"
14;56;8.569;228.03;79.83;"Yes"
14;57;8.569;228.03;79.83;"Yes"
14;58;8.569;228.03;79.83;"Yes"
14;59;8.569;228.03;79.83;"Yes"
14;60;8.569;228.03;79.83;"Yes"
15;1;5.73;116.21;60.84;"Yes"
15;2;5.73;116.21;60.84;"Yes"
15;3;5.73;116.21;60.84;"Yes"
15;4;5.73;116.21;60.84;"Yes"
15;5;5.73;116.21;60.84;"Yes"
15;6;5.73;116.21;60.84;"Yes"
15;7;5.73;116.21;60.84;"Yes"
15;8;5.73;116.21;60.84;"Yes"
15;9;5.73;116.21;60.84;"Yes"
15;10;5.73;116.21;60.84;"Yes"
15;11;5.73;116.21;60.84;"Yes"
15;12;5.73;-116.21;60.84;"Yes"
15;13;5.73;-116.21;60.84;"Yes"
15;14;5.73;116.21;60.84;"Yes"
15;15;5.73;116.21;60.84;"No"
15;16;5.73;-116.21;60.84;"Yes"
15;17;5.73;116.21;60.84;"Yes"
15;18;5.73;116.21;60.84;"Yes"
15;19;5.73;116.21;60.84;"Yes"
15;20;5.73;116.21;60.84;"Yes"
15;21;5.73;116.21;60.84;"Yes"
15;22;5.73;116.21;60.84;"Yes"
15;23;5.73;116.21;60.84;"Yes"
15;24;5.73;116.21;60.84;"Yes"
15;25;5.73;116.21;60.84;"Yes"
15;26;5.73;116.21;60.84;"Yes"
15;27;5.73;116.21;60.84;"Yes"
15;28;5.73;116.21;60.84;"Yes"
15;29;5.73;116.21;60.84;"Yes"
15;30;5.73;116.21;60.84;"Yes"
15;31;5.73;116.21;60.84;"Yes"
15;32;5.73;116.21;60.84;"Yes"
15;33;5.73;116.21;60.84;"Yes"
15;34;5.73;116.21;60.84;"No"
15;35;5.73;116.21;60.84;"Yes"
15;36;5.73;116.21;60.84;"Yes"
15;37;5.73;116.21;60.84;"Yes"
15;38;5.73;116.21;60.84;"Yes"
15;39;5.73;116.21;60.84;"Yes"
15;40;5.73;116.21;60.84;"Yes"
15;41;5.73;116.21;60.84;"Yes"
15;42;5.73;116.21;60.84;"Yes"
15;43;5.73;116.21;60.84;"Yes"
15;44;5.73;-116.21;60.84;"Yes"
15;45;5.73;116.21;60.84;"Yes"
15;46;5.73;116.21;60.84;"Yes"
15;47;5.73;116.21;60.84;"Yes"
15;48;5.73;116.21;60.84;"Yes"
15;49;5.73;116.21;60.84;"Yes"
15;50;5.73;116.21;60.84;"Yes"
16;1;2.608;260.29;260.29;"Yes"
16;2;2.608;260.29;260.29;"Yes"
16;3;2.608;260.29;260.29;"Yes"
16;4;2.608;260.29;260.29;"Yes"
16;5;2.608;260.29;260.29;"Yes"
16;6;2.608;260.29;260.29;"No"
16;7;2.608;260.29;260.29;"No"
16;8;2.608;260.29;260.29;"Yes"
16;9;2.608;260.29;260.29;"Yes"
16;10;2.608;260.29;260.29;"Yes"
16;11;2.608;260.29;260.29;"Yes"
16;12;2.608;260.29;260.29;"Yes"
16;13;2.608;260.29;260.29;"Yes"
16;14;2.608;260.29;260.29;"Yes"
16;15;2.608;260.29;260.29;"Yes"
16;16;2.608;260.29;260.29;"Yes"
16;17;2.608;260.29;260.29;"Yes"
16;18;2.608;260.29;260.29;"No"
16;19;2.608;260.29;260.29;"Yes"
16;20;2.608;260.29;260.29;"Yes"
16;21;2.608;260.29;260.29;"Yes"
16;22;2.608;260.29;260.29;"No"
16;23;2.608;260.29;260.29;"Yes"
16;24;2.608;260.29;260.29;"Yes"
16;25;2.608;260.29;260.29;"Yes"
16;26;2.608;260.29;260.29;"Yes"
16;27;2.608;260.29;260.29;"Yes"
16;28;2.608;260.29;260.29;"Yes"
16;29;2.608;260.29;260.29;"Yes"
16;30;2.608;260.29;260.29;"Yes"
16;31;2.608;260.29;260.29;"Yes"
16;32;2.608;260.29;260.29;"Yes"
16;33;2.608;260.29;260.29;"Yes"
16;34;2.608;260.29;260.29;"Yes"
16;35;2.608;260.29;260.29;"Yes"
16;36;2.608;260.29;260.29;"Yes"
16;37;2.608;260.29;260.29;"Yes"
16;38;2.608;260.29;260.29;"Yes"
16;39;2.608;260.29;260.29;"Yes"
16;40;2.608;260.29;260.29;"Yes"
16;41;2.608;-260.29;260.29;"Yes"
16;42;2.608;260.29;260.29;"No"
16;43;2.608;260.29;260.29;"Yes"
16;44;2.608;260.29;260.29;"Yes"
16;45;2.608;260.29;260.29;"No"
16;46;2.608;260.29;260.29;"Yes"
16;47;2.608;260.29;260.29;"Yes"
16;48;2.608;260.29;260.29;"Yes"
16;49;2.608;260.29;260.29;"Yes"
16;50;2.608;260.29;260.29;"No"
16;51;2.608;260.29;260.29;"Yes"
16;52;2.608;260.29;260.29;"Yes"
16;53;2.608;260.29;260.29;"Yes"
16;54;2.608;260.29;260.29;"Yes"
16;55;2.608;260.29;260.29;"Yes"
16;56;2.608;260.29;260.29;"Yes"
16;57;2.608;260.29;260.29;"No"
16;58;2.608;260.29;260.29;"Yes"
16;59;2.608;260.29;260.29;"Yes"
16;60;2.608;260.29;260.29;"Yes"
17;1;9.11;300.46;98.94;"Yes"
17;2;9.11;300.46;98.94;"Yes"
17;3;9.11;300.46;98.94;"Yes"
17;4;9.11;300.46;98.94;"No"
17;5;9.11;300.46;98.94;"Yes"
17;6;9.11;300.46;98.94;"Yes"
17;7;9.11;300.46;98.94;"Yes"
17;8;9.11;300.46;98.94;"Yes"
17;9;9.11;300.46;98.94;"No"
17;10;9.11;300.46;98.94;"Yes"
17;11;9.11;300.46;98.94;"No"
17;12;9.11;300.46;98.94;"Yes"
17;13;9.11;300.46;98.94;"Yes"
17;14;9.11;300.46;98.94;"Yes"
17;15;9.11;300.46;98.94;"No"
17;16;9.11;300.46;98.94;"No"
17;17;9.11;300.46;98.94;"Yes"
17;18;9.11;300.46;98.94;"Yes"
17;19;9.11;300.46;98.94;"Yes"
17;20;9.11;300.46;98.94;"Yes"
17;21;9.11;300.46;98.94;"Yes"
17;22;9.11;300.46;98.94;"Yes"
17;23;9.11;300.46;98.94;"Yes"
17;24;9.11;300.46;98.94;"Yes"
17;25;9.11;300.46;98.94;"No"
17;26;9.11;300.46;98.94;"Yes"
17;27;9.11;300.46;98.94;"Yes"
17;28;9.11;300.46;98.94;"Yes"
17;29;9.11;300.46;98.94;"Yes"
17;30;9.11;-300.46;98.94;"Yes"
17;31;9.11;300.46;98.94;"Yes"
17;32;9.11;300.46;98.94;"No"
17;33;9.11;-300.46;98.94;"No"
17;34;9.11;300.46;98.94;"Yes"
17;35;9.11;300.46;98.94;"Yes"
17;36;9.11;300.46;98.94;"Yes"
17;37;9.11;300.46;98.94;"Yes"
17;38;9.11;300.46;98.94;"No"
17;39;9.11;300.46;98.94;"Yes"
17;40;9.11;300.46;98.94;"Yes"
17;41;9.11;300.46;98.94;"Yes"
17;42;9.11;300.46;98.94;"No"
17;43;9.11;-300.46;98.94;"Yes"
17;44;9.11;300.46;98.94;"Yes"
17;45;9.11;300.46;98.94;"Yes"
17;46;9.11;300.46;98.94;"Yes"
17;47;9.11;300.46;98.94;"No"
17;48;9.11;300.46;98.94;"Yes"
17;49;9.11;300.46;98.94;"Yes"
17;50;9.11;300.46;98.94;"Yes"
17;51;9.11;300.46;98.94;"Yes"
17;52;9.11;300.46;98.94;"Yes"
17;53;9.11;300.46;98.94;"Yes"
17;54;9.11;300.46;98.94;"Yes"
17;55;9.11;300.46;98.94;"Yes"
17;56;9.11;300.46;98.94;"Yes"
17;57;9.11;300.46;98.94;"Yes"
17;58;9.11;300.46;98.94;"Yes"
17;59;9.11;300.46;98.94;"Yes"
17;60;9.11;300.46;98.94;"Yes"
18;1;6.225;182.71;88.05;"Yes"
18;2;6.225;182.71;88.05;"Yes"
18;3;6.225;-182.71;88.05;"Yes"
18;4;6.225;182.71;88.05;"Yes"
18;5;6.225;182.71;88.05;"Yes"
18;6;6.225;182.71;88.05;"Yes"
18;7;6.225;182.71;88.05;"Yes"
18;8;6.225;-182.71;88.05;"Yes"
18;9;6.225;182.71;88.05;"Yes"
18;10;6.225;182.71;88.05;"Yes"
18;11;6.225;182.71;88.05;"Yes"
18;12;6.225;182.71;88.05;"Yes"
18;13;6.225;182.71;88.05;"Yes"
18;14;6.225;182.71;88.05;"Yes"
18;15;6.225;182.71;88.05;"Yes"
18;16;6.225;182.71;88.05;"Yes"
18;17;6.225;182.71;88.05;"Yes"
18;18;6.225;182.71;88.05;"Yes"
18;19;6.225;182.71;88.05;"Yes"
18;20;6.225;182.71;88.05;"Yes"
18;21;6.225;182.71;88.05;"Yes"
18;22;6.225;182.71;88.05;"Yes"
18;23;6.225;182.71;88.05;"Yes"
18;24;6.225;182.71;88.05;"Yes"
18;25;6.225;182.71;88.05;"Yes"
18;26;6.225;182.71;88.05;"Yes"
18;27;6.225;182.71;88.05;"Yes"
18;28;6.225;182.71;88.05;"Yes"
18;29;6.225;182.71;88.05;"Yes"
18;30;6.225;182.71;88.05;"Yes"
18;31;6.225;182.71;88.05;"Yes"
18;32;6.225;182.71;88.05;"Yes"
18;33;6.225;182.71;88.05;"No"
18;34;6.225;182.71;88.05;"No"
18;35;6.225;182.71;88.05;"No"
18;36;6.225;182.71;88.05;"Yes"
18;37;6.225;182.71;88.05;"Yes"
18;38;6.225;182.71;88.05;"Yes"
18;39;6.225;182.71;88.05;"Yes"
18;40;6.225;182.71;88.05;"Yes"
18;41;6.225;182.71;88.05;"Yes"
18;42;6.225;182.71;88.05;"Yes"
18;43;6.225;182.71;88.05;"Yes"
18;44;6.225;182.71;88.05;"No"
18;45;6.225;182.71;88.05;"Yes"
18;46;6.225;182.71;88.05;"Yes"
18;47;6.225;182.71;88.05;"No"
18;48;6.225;182.71;88.05;"Yes"
18;49;6.225;182.71;88.05;"No"
18;50;6.225;182.71;88.05;"Yes"
18;51;6.225;-182.71;88.05;"Yes"
18;52;6.225;182.71;88.05;"Yes"
18;53;6.225;182.71;88.05;"Yes"
18;54;6.225;182.71;88.05;"Yes"
18;55;6.225;182.71;88.05;"Yes"
18;56;6.225;182.71;88.05;"Yes"
18;57;6.225;182.71;88.05;"Yes"
18;58;6.225;182.71;88.05;"No"
18;59;6.225;182.71;88.05;"Yes"
18;60;6.225;182.71;88.05;"Yes"
19;1;7.039;1085.89;462.81;"Yes"
19;2;7.039;1085.89;462.81;"Yes"
19;3;7.039;1085.89;462.81;"No"
19;4;7.039;1085.89;462.81;"Yes"
19;5;7.039;1085.89;462.81;"Yes"
19;6;7.039;1085.89;462.81;"Yes"
19;7;7.039;1085.89;462.81;"Yes"
19;8;7.039;1085.89;462.81;"Yes"
19;9;7.039;1085.89;462.81;"Yes"
19;10;7.039;1085.89;462.81;"Yes"
19;11;7.039;1085.89;462.81;"Yes"
19;12;7.039;1085.89;462.81;"Yes"
19;13;7.039;1085.89;462.81;"No"
19;14;7.039;1085.89;462.81;"Yes"
19;15;7.039;1085.89;462.81;"Yes"
19;16;7.039;1085.89;462.81;"No"
19;17;7.039;1085.89;462.81;"Yes"
19;18;7.039;1085.89;462.81;"Yes"
19;19;7.039;1085.89;462.81;"No"
19;20;7.039;1085.89;462.81;"No"
19;21;7.039;1085.89;462.81;"Yes"
19;22;7.039;1085.89;462.81;"Yes"
19;23;7.039;1085.89;462.81;"Yes"
19;24;7.039;-1085.89;462.81;"Yes"
19;25;7.039;1085.89;462.81;"Yes"
19;26;7.039;1085.89;462.81;"Yes"
19;27;7.039;1085.89;462.81;"Yes"
19;28;7.039;1085.89;462.81;"No"
19;29;7.039;1085.89;462.81;"Yes"
19;30;7.039;1085.89;462.81;"No"
19;31;7.039;1085.89;462.81;"Yes"
19;32;7.039;1085.89;462.81;"Yes"
19;33;7.039;1085.89;462.81;"No"
19;34;7.039;1085.89;462.81;"Yes"
19;35;7.039;1085.89;462.81;"Yes"
19;36;7.039;1085.89;462.81;"Yes"
19;37;7.039;1085.89;462.81;"No"
19;38;7.039;1085.89;462.81;"Yes"
19;39;7.039;1085.89;462.81;"Yes"
19;40;7.039;1085.89;462.81;"Yes"
19;41;7.039;1085.89;462.81;"Yes"
19;42;7.039;1085.89;462.81;"Yes"
19;43;7.039;1085.89;462.81;"Yes"
19;44;7.039;1085.89;462.81;"Yes"
19;45;7.039;1085.89;462.81;"Yes"
19;46;7.039;-1085.89;462.81;"Yes"
19;47;7.039;-1085.89;462.81;"Yes"
19;48;7.039;1085.89;462.81;"No"
19;49;7.039;1085.89;462.81;"No"
19;50;7.039;1085.89;462.81;"Yes"
19;51;7.039;1085.89;462.81;"Yes"
19;52;7.039;1085.89;462.81;"Yes"
19;53;7.039;1085.89;462.81;"Yes"
19;54;7.039;1085.89;462.81;"Yes"
19;55;7.039;1085.89;462.81;"Yes"
19;56;7.039;1085.89;462.81;"Yes"
19;57;7.039;1085.89;462.81;"Yes"
19;58;7.039;1085.89;462.81;"Yes"
19;59;7.039;1085.89;462.81;"Yes"
19;60;7.039;1085.89;462.81;"Yes"
20;1;3.432;-135.37;118.32;"Yes"
20;2;3.432;135.37;118.32;"Yes"
20;3;3.432;135.37;118.32;"Yes"
20;4;3.432;135.37;118.32;"Yes"
20;5;3.432;135.37;118.32;"Yes"
20;6;3.432;135.37;118.32;"Yes"
20;7;3.432;135.37;118.32;"Yes"
20;8;3.432;135.37;118.32;"Yes"
20;9;3.432;-135.37;118.32;"Yes"
20;10;3.432;135.37;118.32;"Yes"
20;11;3.432;135.37;118.32;"No"
20;12;3.432;135.37;118.32;"No"
20;13;3.432;135.37;118.32;"No"
20;14;3.432;135.37;118.32;"No"
20;15;3.432;135.37;118.32;"Yes"
20;16;3.432;135.37;118.32;"Yes"
20;17;3.432;135.37;118.32;"Yes"
20;18;3.432;135.37;118.32;"No"
20;19;3.432;135.37;118.32;"No"
20;20;3.432;135.37;118.32;"Yes"
20;21;3.432;135.37;118.32;"Yes"
20;22;3.432;135.37;118.32;"Yes"
20;23;3.432;135.37;118.32;"Yes"
20;24;3.432;135.37;118.32;"Yes"
20;25;3.432;135.37;118.32;"Yes"
20;26;3.432;135.37;118.32;"Yes"
20;27;3.432;135.37;118.32;"Yes"
20;28;3.432;135.37;118.32;"Yes"
20;29;3.432;135.37;118.32;"No"
20;30;3.432;135.37;118.32;"Yes"
20;31;3.432;135.37;118.32;"No"
20;32;3.432;-135.37;118.32;"Yes"
20;33;3.432;135.37;118.32;"Yes"
20;34;3.432;135.37;118.32;"Yes"
20;35;3.432;135.37;118.32;"Yes"
20;36;3.432;135.37;118.32;"Yes"
20;37;3.432;135.37;118.32;"Yes"
20;38;3.432;135.37;118.32;"Yes"
20;39;3.432;-135.37;118.32;"Yes"
20;40;3.432;135.37;118.32;"Yes"
20;41;3.432;135.37;118.32;"Yes"
20;42;3.432;135.37;118.32;"Yes"
20;43;3.432;135.37;118.32;"Yes"
20;44;3.432;135.37;118.32;"Yes"
20;45;3.432;135.37;118.32;"Yes"
20;46;3.432;135.37;118.32;"Yes"
20;47;3.432;135.37;118.32;"Yes"
20;48;3.432;135.37;118.32;"No"
20;49;3.432;135.37;118.32;"Yes"
20;50;3.432;135.37;118.32;"Yes"
20;51;3.432;135.37;118.32;"Yes"
20;52;3.432;135.37;118.32;"Yes"
20;53;3.432;135.37;118.32;"Yes"
20;54;3.432;135.37;118.32;"Yes"
20;55;3.432;135.37;118.32;"Yes"
20;56;3.432;135.37;118.32;"Yes"
20;57;3.432;135.37;118.32;"Yes"
20;58;3.432;135.37;118.32;"Yes"
20;59;3.432;135.37;118.32;"Yes"
20;60;3.432;135.37;118.32;"Yes"
21;1;3.737;149.9;120.33;"Yes"
21;2;3.737;-149.9;120.33;"No"
21;3;3.737;149.9;120.33;"Yes"
21;4;3.737;149.9;120.33;"Yes"
21;5;3.737;149.9;120.33;"No"
21;6;3.737;149.9;120.33;"No"
21;7;3.737;149.9;120.33;"Yes"
21;8;3.737;149.9;120.33;"Yes"
21;9;3.737;-149.9;120.33;"Yes"
21;10;3.737;149.9;120.33;"Yes"
21;11;3.737;149.9;120.33;"Yes"
21;12;3.737;149.9;120.33;"Yes"
21;13;3.737;149.9;120.33;"Yes"
21;14;3.737;149.9;120.33;"No"
21;15;3.737;149.9;120.33;"No"
21;16;3.737;149.9;120.33;"Yes"
21;17;3.737;-149.9;120.33;"Yes"
21;18;3.737;149.9;120.33;"Yes"
21;19;3.737;-149.9;120.33;"Yes"
21;20;3.737;149.9;120.33;"No"
21;21;3.737;149.9;120.33;"No"
21;22;3.737;149.9;120.33;"No"
21;23;3.737;149.9;120.33;"Yes"
21;24;3.737;149.9;120.33;"Yes"
21;25;3.737;149.9;120.33;"Yes"
21;26;3.737;-149.9;120.33;"Yes"
21;27;3.737;149.9;120.33;"Yes"
21;28;3.737;149.9;120.33;"Yes"
21;29;3.737;149.9;120.33;"Yes"
21;30;3.737;149.9;120.33;"No"
21;31;3.737;149.9;120.33;"Yes"
21;32;3.737;149.9;120.33;"Yes"
21;33;3.737;149.9;120.33;"Yes"
21;34;3.737;149.9;120.33;"Yes"
21;35;3.737;149.9;120.33;"Yes"
21;36;3.737;149.9;120.33;"No"
21;37;3.737;149.9;120.33;"Yes"
21;38;3.737;149.9;120.33;"Yes"
21;39;3.737;149.9;120.33;"Yes"
21;40;3.737;-149.9;120.33;"Yes"
21;41;3.737;149.9;120.33;"Yes"
21;42;3.737;149.9;120.33;"No"
21;43;3.737;149.9;120.33;"Yes"
21;44;3.737;149.9;120.33;"Yes"
21;45;3.737;149.9;120.33;"No"
21;46;3.737;149.9;120.33;"Yes"
21;47;3.737;149.9;120.33;"Yes"
21;48;3.737;149.9;120.33;"Yes"
21;49;3.737;149.9;120.33;"Yes"
21;50;3.737;149.9;120.33;"Yes"
21;51;3.737;149.9;120.33;"Yes"
21;52;3.737;149.9;120.33;"Yes"
21;53;3.737;149.9;120.33;"No"
21;54;3.737;149.9;120.33;"No"
21;55;3.737;149.9;120.33;"Yes"
21;56;3.737;149.9;120.33;"No"
21;57;3.737;149.9;120.33;"Yes"
21;58;3.737;149.9;120.33;"Yes"
21;59;3.737;-149.9;120.33;"Yes"
21;60;3.737;149.9;120.33;"Yes"
22;1;7.775;264.89;102.21;"No"
22;2;7.775;-264.89;102.21;"Yes"
22;3;7.775;264.89;102.21;"Yes"
22;4;7.775;264.89;102.21;"Yes"
22;5;7.775;264.89;102.21;"Yes"
22;6;7.775;264.89;102.21;"Yes"
22;7;7.775;264.89;102.21;"Yes"
22;8;7.775;264.89;102.21;"Yes"
22;9;7.775;264.89;102.21;"Yes"
22;10;7.775;264.89;102.21;"Yes"
22;11;7.775;264.89;102.21;"Yes"
22;12;7.775;264.89;102.21;"Yes"
22;13;7.775;264.89;102.21;"No"
22;14;7.775;264.89;102.21;"Yes"
22;15;7.775;264.89;102.21;"Yes"
22;16;7.775;264.89;102.21;"No"
22;17;7.775;264.89;102.21;"Yes"
22;18;7.775;264.89;102.21;"Yes"
22;19;7.775;264.89;102.21;"Yes"
22;20;7.775;264.89;102.21;"Yes"
22;21;7.775;264.89;102.21;"Yes"
22;22;7.775;264.89;102.21;"No"
22;23;7.775;264.89;102.21;"Yes"
22;24;7.775;264.89;102.21;"Yes"
22;25;7.775;264.89;102.21;"Yes"
22;26;7.775;264.89;102.21;"Yes"
22;27;7.775;264.89;102.21;"Yes"
22;28;7.775;264.89;102.21;"No"
22;29;7.775;264.89;102.21;"Yes"
22;30;7.775;264.89;102.21;"No"
22;31;7.775;264.89;102.21;"Yes"
22;32;7.775;264.89;102.21;"Yes"
22;33;7.775;264.89;102.21;"Yes"
22;34;7.775;264.89;102.21;"Yes"
22;35;7.775;264.89;102.21;"No"
22;36;7.775;264.89;102.21;"Yes"
22;37;7.775;264.89;102.21;"Yes"
22;38;7.775;264.89;102.21;"Yes"
22;39;7.775;264.89;102.21;"Yes"
22;40;7.775;264.89;102.21;"Yes"
22;41;7.775;264.89;102.21;"Yes"
22;42;7.775;264.89;102.21;"Yes"
22;43;7.775;264.89;102.21;"Yes"
22;44;7.775;264.89;102.21;"Yes"
22;45;7.775;264.89;102.21;"No"
22;46;7.775;264.89;102.21;"Yes"
22;47;7.775;264.89;102.21;"Yes"
22;48;7.775;264.89;102.21;"Yes"
22;49;7.775;264.89;102.21;"Yes"
22;50;7.775;264.89;102.21;"Yes"
22;51;7.775;264.89;102.21;"Yes"
22;52;7.775;264.89;102.21;"Yes"
22;53;7.775;264.89;102.21;"Yes"
22;54;7.775;264.89;102.21;"Yes"
22;55;7.775;-264.89;102.21;"Yes"
22;56;7.775;264.89;102.21;"Yes"
22;57;7.775;264.89;102.21;"Yes"
22;58;7.775;264.89;102.21;"Yes"
23;1;9.472;1136.1;359.82;"Yes"
23;2;9.472;1136.1;359.82;"Yes"
23;3;9.472;1136.1;359.82;"No"
23;4;9.472;1136.1;359.82;"Yes"
23;5;9.472;1136.1;359.82;"Yes"
23;6;9.472;1136.1;359.82;"Yes"
23;7;9.472;1136.1;359.82;"Yes"
23;8;9.472;1136.1;359.82;"Yes"
23;9;9.472;1136.1;359.82;"Yes"
23;10;9.472;1136.1;359.82;"Yes"
23;11;9.472;1136.1;359.82;"Yes"
23;12;9.472;1136.1;359.82;"Yes"
23;13;9.472;1136.1;359.82;"No"
23;14;9.472;1136.1;359.82;"Yes"
